year,state,state_po,county,office,district,stage,special,candidate,party,writein,candidatevotes
2018,New York,NY,Onondaga County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,904.0
2018,New York,NY,Onondaga County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,55240.0
2018,New York,NY,Onondaga County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,98804.0
2018,New York,NY,Onondaga County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,4855.0
2018,New York,NY,Onondaga County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,1709.0
2018,New York,NY,Onondaga County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,3833.0
2018,New York,NY,Onondaga County,US Senator,statewide,gen,False,Scattering,,True,145.0
2018,New York,NY,Ontario County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,2888.0
2018,New York,NY,Ontario County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,214.0
2018,New York,NY,Ontario County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,17441.0
2018,New York,NY,Ontario County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,20980.0
2018,New York,NY,Ontario County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,932.0
2018,New York,NY,Ontario County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,405.0
2018,New York,NY,Ontario County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,809.0
2018,New York,NY,Ontario County,US Senator,statewide,gen,False,Scattering,,True,14.0
2018,New York,NY,Orange County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,6515.0
2018,New York,NY,Orange County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,697.0
2018,New York,NY,Orange County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,45428.0
2018,New York,NY,Orange County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,58942.0
2018,New York,NY,Orange County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,5655.0
2018,New York,NY,Orange County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,931.0
2018,New York,NY,Orange County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,2173.0
2018,New York,NY,Orange County,US Senator,statewide,gen,False,Scattering,,True,36.0
2018,New York,NY,Orleans County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,1125.0
2018,New York,NY,Orleans County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,87.0
2018,New York,NY,Orleans County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,6787.0
2018,New York,NY,Orleans County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,4096.0
2018,New York,NY,Orleans County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,171.0
2018,New York,NY,Orleans County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,71.0
2018,New York,NY,Orleans County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,207.0
2018,New York,NY,Orleans County,US Senator,statewide,gen,False,Scattering,,True,4.0
2018,New York,NY,Oswego County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,2514.0
2018,New York,NY,Oswego County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,231.0
2018,New York,NY,Oswego County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,17754.0
2018,New York,NY,Oswego County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,15528.0
2018,New York,NY,Oswego County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,944.0
2018,New York,NY,Oswego County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,345.0
2018,New York,NY,Oswego County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,900.0
2018,New York,NY,Oswego County,US Senator,statewide,gen,False,Scattering,,True,14.0
2018,New York,NY,Otsego County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,923.0
2018,New York,NY,Otsego County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,113.0
2018,New York,NY,Otsego County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,8933.0
2018,New York,NY,Otsego County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,10277.0
2018,New York,NY,Otsego County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,460.0
2018,New York,NY,Otsego County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,225.0
2018,New York,NY,Otsego County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,491.0
2018,New York,NY,Otsego County,US Senator,statewide,gen,False,Scattering,,True,7.0
2018,New York,NY,Putnam County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,2571.0
2018,New York,NY,Putnam County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,130.0
2018,New York,NY,Putnam County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,16521.0
2018,New York,NY,Putnam County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,17273.0
2018,New York,NY,Putnam County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,751.0
2018,New York,NY,Putnam County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,301.0
2018,New York,NY,Putnam County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,778.0
2018,New York,NY,Putnam County,US Senator,statewide,gen,False,Scattering,,True,8.0
2018,New York,NY,Queens County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,8600.0
2018,New York,NY,Queens County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,789.0
2018,New York,NY,Queens County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,80421.0
2018,New York,NY,Queens County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,379201.0
2018,New York,NY,Queens County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,5453.0
2018,New York,NY,Queens County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,1923.0
2018,New York,NY,Queens County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,11837.0
2018,New York,NY,Queens County,US Senator,statewide,gen,False,Scattering,,True,415.0
2018,New York,NY,Rensselaer County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,4621.0
2018,New York,NY,Rensselaer County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,375.0
2018,New York,NY,Rensselaer County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,20968.0
2018,New York,NY,Rensselaer County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,29958.0
2018,New York,NY,Rensselaer County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,2114.0
2018,New York,NY,Rensselaer County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,738.0
2018,New York,NY,Rensselaer County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,1870.0
2018,New York,NY,Rensselaer County,US Senator,statewide,gen,False,Scattering,,True,24.0
2018,New York,NY,Richmond County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,5704.0
2018,New York,NY,Richmond County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,335.0
2018,New York,NY,Richmond County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,59336.0
2018,New York,NY,Richmond County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,66388.0
2018,New York,NY,Richmond County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,1986.0
2018,New York,NY,Richmond County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,415.0
2018,New York,NY,Richmond County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,2386.0
2018,New York,NY,Richmond County,US Senator,statewide,gen,False,Scattering,,True,116.0
2018,New York,NY,Rockland County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,4924.0
2018,New York,NY,Rockland County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,2272.0
2018,New York,NY,Rockland County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,32534.0
2018,New York,NY,Rockland County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,55645.0
2018,New York,NY,Rockland County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,1277.0
2018,New York,NY,Rockland County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,774.0
2018,New York,NY,Rockland County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,1690.0
2018,New York,NY,Rockland County,US Senator,statewide,gen,False,Scattering,,True,58.0
2018,New York,NY,Saratoga County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,6261.0
2018,New York,NY,Saratoga County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,459.0
2018,New York,NY,Saratoga County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,36394.0
2018,New York,NY,Saratoga County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,47535.0
2018,New York,NY,Saratoga County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,2233.0
2018,New York,NY,Saratoga County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,871.0
2018,New York,NY,Saratoga County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,1884.0
2018,New York,NY,Saratoga County,US Senator,statewide,gen,False,Scattering,,True,12.0
2018,New York,NY,Schenectady County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,3538.0
2018,New York,NY,Schenectady County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,296.0
2018,New York,NY,Schenectady County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,18171.0
2018,New York,NY,Schenectady County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,29286.0
2018,New York,NY,Schenectady County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,1434.0
2018,New York,NY,Schenectady County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,558.0
2018,New York,NY,Schenectady County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,1457.0
2018,New York,NY,Schenectady County,US Senator,statewide,gen,False,Scattering,,True,37.0
2018,New York,NY,Schoharie County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,1062.0
2018,New York,NY,Schoharie County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,87.0
2018,New York,NY,Schoharie County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,5577.0
2018,New York,NY,Schoharie County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,4666.0
2018,New York,NY,Schoharie County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,280.0
2018,New York,NY,Schoharie County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,97.0
2018,New York,NY,Schoharie County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,312.0
2018,New York,NY,Schoharie County,US Senator,statewide,gen,False,Scattering,,True,5.0
2018,New York,NY,Schuyler County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,423.0
2018,New York,NY,Schuyler County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,38.0
2018,New York,NY,Schuyler County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,3407.0
2018,New York,NY,Schuyler County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,3029.0
2018,New York,NY,Schuyler County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,137.0
2018,New York,NY,Schuyler County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,56.0
2018,New York,NY,Schuyler County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,218.0
2018,New York,NY,Schuyler County,US Senator,statewide,gen,False,Scattering,,True,6.0
2018,New York,NY,Seneca County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,574.0
2018,New York,NY,Seneca County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,84.0
2018,New York,NY,Seneca County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,4826.0
2018,New York,NY,Seneca County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,5226.0
2018,New York,NY,Seneca County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,329.0
2018,New York,NY,Seneca County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,120.0
2018,New York,NY,Seneca County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,322.0
2018,New York,NY,Seneca County,US Senator,statewide,gen,False,Scattering,,True,10.0
2018,New York,NY,St. Lawrence County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,1381.0
2018,New York,NY,St. Lawrence County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,115.0
2018,New York,NY,St. Lawrence County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,12705.0
2018,New York,NY,St. Lawrence County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,16149.0
2018,New York,NY,St. Lawrence County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,738.0
2018,New York,NY,St. Lawrence County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,266.0
2018,New York,NY,St. Lawrence County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,817.0
2018,New York,NY,St. Lawrence County,US Senator,statewide,gen,False,Scattering,,True,5.0
2018,New York,NY,Steuben County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,1639.0
2018,New York,NY,Steuben County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,215.0
2018,New York,NY,Steuben County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,17922.0
2018,New York,NY,Steuben County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,12422.0
2018,New York,NY,Steuben County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,independence,False,577.0
2018,New York,NY,Steuben County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,women's equality,False,227.0
2018,New York,NY,Steuben County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,working families,False,642.0
2018,New York,NY,Steuben County,US Senator,statewide,gen,False,Scattering,,True,6.0
2018,New York,NY,Suffolk County,US Senator,statewide,gen,False,Chele Chiavacci Farley,conservative,False,27595.0
2018,New York,NY,Suffolk County,US Senator,statewide,gen,False,Chele Chiavacci Farley,reform,False,1610.0
2018,New York,NY,Suffolk County,US Senator,statewide,gen,False,Chele Chiavacci Farley,republican,False,210272.0
2018,New York,NY,Suffolk County,US Senator,statewide,gen,False,Kirsten E. Gillibrand,democrat,False,269281.0
